
Sitti,sbo2y,ستی
Siva,swe,سوا
Sivas,sbu2wes,سيواس
Siverek,sbu2wh||rk,سيوه‌رک
Sivişoğlu,sywyso3 ewao1ly,سیویش اوغلی
Sivrihisar,sbu2wrbu2xzer,سيوريحصار
Siyavuş,syewwso3,سیاووش
Siyret,syrbo2,سیرت
Sobacı,zwbu1exu1y,صوباجی
Sofuoğlu,zwfo1y ewao1ly,صوفی اوغلی
Sokullu,zwfo1wlly,صوفوللی
Solak,zwlefo2,صولاق
Soley,zwly,صولی
Solmaz,zwlmero1,صولماز
Solmazer,zwlmero1eo5r,صولمازأر
Som,zwm,صوم
Somay,zwmey,صومای
Somel,zwm eo5l,صوم أل
Somer,zwm eo5r,صوم أر
Somer,zwmr,صومر
Somnur,zwmbo1wr,صومنور
Somo,zwme,صوما
Somuncuoğlu,zwmwbo1xu1y ewao1ly,صومونجی اوغلی
Somyürek,zwm ywrk,صوم یورک
Sonad,zwbo1 eo6d,صون آد
Sonalp,zwbo1 eo6lbu3,صون آلپ
Sonat,zwbo1ebo2,صونات
Sonat,zwko3ebo2,صوڭات
Sonay,zwbo1ey,صونای
Sonay,zwko3ey,صوڭای
Sonbahar,zwko3 bu1her,صوڭ بهار
Sonbay,zwbo1 bu1ey,صون بای
Sondal,zwbo1 del,صون دال
Sonel,zwbo1l,صونل
Soner,zwbo1r,صونر
Soner,zwko3r,صوڭر
Songun,zwbo1ao1wbo1,صونغون
Songur,zwbo1ao1wr,صونغور
Songurhan,zwbo1ao1wrxo1ebo1,صونغورخان
Songurkan,zwbo1ao1wrfo2ebo1,صونغورقان
Songül,zwko3ko7l,صوڭگل
Sonnur,zwko3bo1wr,صوڭنور
Sonol,zwbo1wl,صونول
Sonsen,zwbo1sbo1,صونسن
Sonsuz,zwbo1sro1,صونسز
Sonsuz,zwko3sro1,صوڭسز
Sontaç,zwbo1bo2exu1,صونتاج
Sonten,zwbo1bo2bo1,صونتن
Sonuç,zwbo1wxu3,صونوچ
Sonver,zwbo1wr,صونور
Sonver,zwko3 wyr,صوڭ ویر
Soral,zwrel,صورال
Sorağman,zwreao1mebo1,صوراغمان
Sorgun,zwrao1wbo1,صورغون
Sorguç,zwrao1wxu3,صورغوچ
Soriano,zwry eo6bo1w,صوری آنو
Sorkun,zwrfo2wbo1,صورقون
Soyak,zwyefo2,صویاق
Soyalp,zwy eo6lbu3,صوی آلپ
Soydan,zwydebo1,صویدان
Soydaner,zwydebo1 eo5r,صویدان أر
Soydaş,zwydeso3,صویداش
Soydemir,zwydmyr,صویدمیر
Soydinç,zwydybo1xu3,صویدینچ
Soydinçer,zwydybo1xu3r,صویدینچر
Soyer,zwy eo5r,صوی أر
Soyer,zwyr,صویر
Soygüven,zwyko7wwbo1,صویگوون
Soyhan,zwyxo1ebo1,صویخان
Soykal,zwyfo2el,صویقال
Soykam,zwykem,صویکام
Soykan,zwyfo2ebo1,صویقان
Soykurt,zwyfo2wrbo2,صویقورت
Soykut,zwyfo2wbo2,صویقوت
Soykök,zwykwk,صویکوک
Soylu,zwylw,صویلو
Soylu,zwyly,صویلی
Soylubay,zwylw bu1ey,صویلو بای
Soylubey,zwylw bu1ko7,صویلو بگ
Soyluer,zwylweo5r,صویلوأر
Soysal,zwysel,صویسال
Soysal,zwyzel,صویصال
Soysaldı,zwyzeldy,صویصالدی
Soysallıoğlu,zwyselly ewao1ly,صویساللی اوغلی
Soysaltürk,zwyel bo2rk,صویال ترک
Soysan,zwyzebo1,صویصان
Soyselçuk,zwy slxu3wfo2,صوی سلچوق
Soytekin,zwybo2kybo1,صویتکین
Soyuer,zwyweo5r,صویوأر
Soyugür,zwyw ko7wr,صویو گور
Soyupak,zwyw bu3ek,صویو پاک
Soyurgal,zwywrao1el,صویورغال
Soyöz,zwywro1,صویوز
Soğukpınar,zwao1wfo2 bu3yko3er,صوغوق پیڭار
Sporel,zbu3wreo5l,صپورأل
Su,zw,صو
Sualp,zweo6lbu3,صوآلپ
Suat,saed,سعاد
Suavi,saewy,سعاوی
Suay,zweo6y,صوآی
Subay,zwbu1ey,صوبای
Subaşı,zwbu1eso3y,صوباشی
Subegi,zwbu1ko7y,صوبگی
Subhi,zbu1xy,صبحی
Subhiye,sbu1xyh,سبحیه
Subutay,zbu1wtey,صبوطای
Suca,zwxu1h,صوجه
Suda,zwdh,صوده
Sudan,swdebo1,سودان
Sude,swdh,سوده
Sudi,swdy,سودی
Sudiye,zwdyh,صودیه
Suhan,swxo1ebo1,سوخان
Suheyp,shybu1,سهیب
Suikasti,swc fo2zd,سوء قصد
Suka,swfo2e,سوقا
Suka,zwfo2ea,صوقاع
Sukat,zwfo2t,صوقط
Sukuşu,zwfo2wso3w,صوقوشو
Sulbiye,zlbu1yh,صلبیه
Sulhi,zlxy,صلحی
Sulhiye,zlxyh,صلحیه
Sultan,sltebo1,سلطان
Sultanoğlu,sltebo1 ewao1ly,سلطان اوغلی
Sultânîye,sltebo1bu2h,سلطانيه
Sumer,zwmr,صومر
Sumru,zwmrw,صومرو
Sun,zwbo1,صون
Suna,zwbo1e,صونا
Sunal,zwbo1 eo6l,صون آل
Sunalp,zwbo1 eo6lbu3,صون آلپ
Sunar,zwbo1er,صونار
Sunay,zwbo1 eo6y,صون آی
Sunay,zwbo1ey,صونای
Sunel,zwbo1eo5l,صونأل
Sunel,zwbo1l,صونل
Suner,zwbo1r,صونر
Sungu,zwbo1ao1w,صونغو
Sungun,zwbo1ao1wbo1,صونغون
Sungur,zwbo1ao1wr,صونغور
Sunguralp,zwbo1ao1wreo6lbu3,صونغورآلپ
Sungurbay,zwbo1ao1wrbu1ey,صونغوربای
Sungurlu,zwbo1ao1wrlw,صونغورلو
Sungurlu,zwbo1ao1wrly,صونغورلی
Sungurtekin,zwbo1ao1wr bo2kybo1,صونغور تکین
Sunter,zwbo1bo2r,صونتر
Sunu,zwbo1w,صونو
Sunullah,zbo1a ellh,صنع الله
Suphi,swbu3hy,سوپهی
Suphiye,swbu3hyh,سوپهیه
Susam,zwsem,صوسام
Susığırlık,zwzao1rlfo2,صوصغرلق
Suudi,sawdy,سعودی
Suut,sawd,سعود
Suvari,zwwery,صوواری
Suyurgal,zwywrao1el,صویورغال
Suyurgamış,zwywrao1myso3,صویورغمیش
Suyurgan,zwywao1ebo1,صویوغان
Suzan,swro1ebo1,سوزان
Suzi,swro1y,سوزی
Suzidil,swro1y dl,سوزی دل
Suşehri,zwso3hry,صوشهری
Sâimbeyli,zebo5m||bu1kly,صائم‌بکلی
Sâlihli,zelxly,صالحلی
Sâmân,zemebo1,صامان
Sânî,zebo1a,صانع
Sâtı,seta,ساطع
Sâtı,zebo2y,صاتی
Söke,swkh,سوکه
Sökmen,swkmbo1,سوکمن
Sökmener,swkmbo1r,سوکمنر
Sökmenoğlu,swkmbo1 ewao1ly,سوکمن اوغلی
Sökmensü,swkmbo1sw,سوکمنسو
Sökmensüer,skmbo1 sweo5r,سکمن سوأر
Sökmensüer,swkmbo1 swbo5r,سوکمن سوئر
Sönmez,swbo1mro1,سونمز
Sönmezalp,swbo1mro1eo6lbu3,سونمزآلپ
Sönmezay,swbo1mro1ey,سونمزای
Sönmezer,swbo1mro1eo5r,سونمزأر
Söylemez,swylmro1,سویلمز
Söylemezoğlu,swylmro1ewao1ly,سویلمزاوغلی
Sözal,swro1eo6l,سوزآل
Sözat,swro1eo6bo2,سوزآت
Sözen,swro1bo1,سوزن
Sözener,swro1bo1r,سوزنر
Sözer,sro1r,سزر
Sözer,swro1r,سوزر
Sözeri,swro1ry,سوزری
Sözmen,swro1mbo1,سوزمن
Sözüsöz,swro1y swro1,سوزی سوز
Söğüt,skwd,سکود
Söğüt,swko7wbo2,سوگوت
Söğüt,swko7wd,سوگود
Söğütlü,swko7wbo2ly,سوگوتلی
Sûdan,swdebo1,سودان
Sûdanlı,swdebo1ly,سودانلی
Sûriye,swrbu2h,سوريه
Sûriyeli,swrbu2h||ly,سوريه‌لی
Sü,sw,سو
Süalp,sweo6lbu3,سوآلپ
Sübaş,swbu1eso3,سوباش
Sübaşı,swbu1eso3y,سوباشی
Südaş,swdeso3,سوداش
Süeda,swde,سودا
Süel,sweo5l,سوأل
Süer,swbo5r,سوئر
Süerdem,swerdm,سواردم
Süerden,swerdbo1,سواردن
Süeren,swerbo1,سوارن
Süergin,swerko7ybo1,سوارگین
Süerkan,swerkebo1,سوارکان
Süersan,swbo5rsebo1,سوئرسان
Süha,swhe,سوها
Sühan,swhebo1,سوهان
Sühandan,sxo1bo1debo1,سخندان
Süheyl,swhyl,سوهیل
Süheylâ,shyle,سهیلا
Sükan,swkebo1,سوکان
Sükûn,skwbo1,سکون
Sükût,skwbo2,سکوت
Sükûti,skwbo2y,سکوتی
Süldür,swldwr,سولدور
Sülemiş,swlh mso3,سوله مش
Süleyman,slymebo1,سلیمان
Süleymanoğlu,slymebo1 ewao1ly,سلیمان اوغلی
Sülü,swlw,سولو
Sülün,swlwbo1,سولون
Sülünay,swlwbo1ey,سولونای
Sülünbike,swlwbo1 bu1ykh,سولون بیکه
Sümbül,sbo1bu1l,سنبل
Sümbülveş,sbo1bu1lwso3,سنبلوش
Sümer,swmr,سومر
Sümerkan,swmrfo2ebo1,سومرقان
Sümeyra,smyre,سمیرا
Sümeyre,smyrh,سمیره
Sünbüle,sbo1bu1lh,سنبله
Sündüs,sbo1ds,سندس
Süner,swbo1r,سونر
Süngür,swbo1ko7wr,سونگور
Süngütay,swbo1ko7wbo2ey,سونگوتای
Sünkitay,swbo1kybo2ey,سونکیتای
Sünnetçioğlu,sbo1bo2xu1y ewao1ly,سنتجی اوغلی
Sünter,swbo1bo2r,سونتر
Süpermen,swbu3rmbo1,سوپرمن
Süphan,sbu1xebo1,سبحان
Sürenkök,swrbo1kwk,سورنکوک
Süreyya,bo3rye,ثریا
Sürmeli,srmly,سرملی
Sürmene,swrmbo1h,سورمنه
Sürsoy,srzwy,سرصوی
Süruri,srwry,سروری
Süryanî,srbu2ebo1y,سريانی
Sürüş,swrwso3,سوروش
Süsen,swsbo1,سوسن
Süslü,swslw,سوسلو
Süsoy,swzwy,سوصوی
Sütekin,swbo2kybo1,سوتکین
Sütlüoğlu,swbo2ly ewao1ly,سوتلی اوغلی
Süvari,swery,سواری
Süveyda,swyde,سویدا
Süveyde,swydh,سویده
Süyek,swyk,سویک
Süyümbike,swywm bu1ykh,سویوم بیکه
Süzen,swro1bo1,سوزن
Süzer,swro1r,سوزر
Süzülay,swro1wley,سوزولای
Sıba,zybu1e,صیبا
Sıdal,zydel,صیدال
Sıdam,zdem,صدام
Sıdar,zder,صدار
Sıddık,zdyfo2,صدیق
Sıddıka,zdfo2h,صدقه
Sıdkı,zdfo2y,صدقی
Sıdkıye,zdfo2yh,صدقیه
Sıdıka,zdfo2h,صدقه
Sıla,zlh,صله
Sılan,zylebo1,صیلان
Sılay,zyley,صیلای
Sılgın,zylao1ybo1,صیلغین
Sındırgı,zbu2bo1dbu2rao1y,صينديرغی
Sıngın,zybo1ao1ybo1,صینغین
Sınmaz,sybo1mero1,سینماز
Sıral,zyrel,صیرال
Sıralp,zyreo6lbu3,صیرآلپ
Sırat,zret,صراط
Sırga,zyrao1h,صیرغه
Sırma,srme,سرما
Sırmahan,srme xo1ebo1,سرما خان
Sırp,zrbu3,صرپ
Sırplı,zrbu3ly,صرپلی
Sırriye,sryh,سریه
Sırrı,sry,سری
Sıtkı,zdfo2y,صدقی
Sıtkıye,zdfo2yh,صدقیه
Sıvacıoğlu,zywexu1y ewao1ly,صیواجی اوغلی
Sıvalıoğlu,zywely ewao1ly,صیوالی اوغلی
Sıylı,zyly,صیلی
Sıylıhan,zylyxo1ebo1,صیلیخان
Sıylıkız,zylyfo2yro1,صیلیقیز
Sığnak,zyao1bo1efo2,صیغناق
Sığın,zyao1ybo1,صیغین
