icab ettirmek,eyxu1ebu1 eybo2drmk
gayr-i ihtiyari,ao1yrexo1bo2yery
elde değil,eldh dkl
içeriye doğru,eyxu3rwyh twao1ry
zanbak,ro1bo1bu1fo2
timur,bo2ymwr
ahen,ehbo1
ıttıradsız,etredsro1
nizamsız,bo1to1emsro1
intizamsız,ebo1bo2to1emsro1
kaidesiz,fo2eadh sro1
şazz,so3edo1
başı bozuk,bu1eso3y bu1wro1fo2
tamir kabul etmez,bo2amyr fo2bu1wl eybo2mro1
karşı konulmaz,fo2erso3y fo2wbo1lmro1
kendi aklını bilmez,kbo1dy afo2lbo1y bu1lmro1
mütereddid,mbo2rdd
tez kızar,bo2yro1fo2yro1er
çabuk darılır,xu3ebu1k derlwr
baskın,bu1ezfo2ybo1
balık tutkalı,bu1elfo2 twbo2fo2ely
ada,eth||
cezire,xu1ro1yrh||
çıkacak yer,xu3yfo2h xu1fo2 yr
mahreç,mxo1rxu1
nohut yakısı,bo1xo1wd yefo2ysy
zürriyyet,do1rybo2
muaraza,maerzo1h||
o,ewl
uyuz,ewywro1
gidişmek,kydso3mk
kaşınmak,fo2eso3bo1mfo2
kendisine,kbo1dysbo1h||
fil dişi,fo1yl dyso3y
sarmaşık,zermeso3fo2
çakal,xu3fo2el
ala karga,elh fo2erao1h||
mintan,mbo1tebo1
habshane,xbu1sxo1ebo1h||
calapa,xu1lebu3h||
kanun-ı sani,kwbo1wbo1 bo3ebo1y
rugan,rwao1bo1
rugan vurmak,rwao1bo1 ewrmfo2
kavanoz,fo2webo1ws
yeşim,yso3m
sarılık,zerylfo2
gayur,ao1ywr
hasetli,xsd lw
kıskançlık,fo2ro1fo2ebo1xu1lfo2
el-hayyü-l-kayyum,elxy elfo2ywm
elmasiyye,elmesyh||
lüab,laebu1
yasemin,yesmybo1
latife,ltyfo1h||
isa-ül-mesih,aysy elmsyx
hazret-i isa,xzo1rbo2 aysy
fıskiyye,fo1sfo2yh||
iskele,esklh||
yahudi,yhwdy
yahudi karısı,yhwdy fo2erysy
mücevherat,mxu1whrebo2
kuyumcu,fo2ywmxu1y
cevahirci,xu1wehrxu1y
flok,fo1lwfo2
sarsmak,zerzmfo2
bitişmek,bu1bo2so3mk
iltihak etmek,elbo2xefo2 e
mülasık olmak,mlezfo2 ew
vasl etmek,wzl e
ek yeri,ek yry
oynak yeri,ewybo1efo2 yry
mafsal,mfo1zl
çıkık,xu3yfo2fo2
çıkmak,xu3fo2mfo2
iştiraken,eso3bo2rekeo44
zevceye bağlanan irad,ro1wxu1h yh bu1eao1elbo1ebo1 eyred
şaka etmek,so3fo2e e
latife etmek,ltyfo1h e
zevkli,do1wfo2lw
fulya,fo1wlyh||
yolculuk,ywlxu1ylfo2
yolculuk etmek,ywlxu1ylfo2 e
sefer etmek,sfo1re
gündelikçi,kwbo1dh lkxu1y
hubur,xbu1wr
şadumani,so3edmebo1y
memnun,mmwbo1
şad,so3ed
şaz,so3ed
şaduman,so3edmebo1
kazi,fo2ezo1y
kadı,fo2ezo1y
mevla,mwle
molla,mwle
muhakeme etmek,mxekmh e
ceza,xu1ro1e
kıyamet günü,fo2yembo2 kwbo1y
mesned-i hükumet,msbo1d xkwmbo2
desti,dsbo2y
testi,bo2sbo2y
hokkabaz,xfo2h bu1ero1
şıra,so3yrh||
sulu,zwlw
unnab,abo1ebu1
temmuz,bo2mwro1
sıçrayış,zxu3reyso3
atlayış,ebo2leyso3
atlamak,ebo2lemfo2
mevsil,mwzl
esna,ebo3bo1e
haziran,xro1yrbo1
ormanlık yer,ewrmebo1lfo2 yr
çengelistan,xu3bo1klsbo2ebo1
sınca küçük,sbo1xu1h kxu3wk
oğlu,ewao1ly
zade,ro1edh||
ilm-i fıkh,alm fo1fo2h||
fakih,fo1fo2yh||
adil,aedl
hakk-şinas,xfo2 so3bo1es
hakkaniyyetli,xfo2ebo1ybo2lw
tamamen,bo2memeo44
hemen şimdi,hmebo1 so3mdy
tamam böyle,bo2mem bu1wylh||
tamam öyle,bo2mem ewylh||
heman böyle,hmebo1 bu1wylh||
heman şöyle,hmebo1 so3wylh||
heman öyle,hmebo1 ewylh||
hakk,xfo2
tebriyye-i zimmet,bo2bu1ryhcdo1mbo2
hakk vermek,xfo2 wyrmk
caiz kılmak,xu1ebo5ro1 fo2ylmfo2
tecviz etmek,bo2xu1wyro1e
genç,kbo1xu1
civan,xu1webo1
ongurga,ewkrao1h||
omurga,ewkrao1h||
kılağılı,fo2leao1ylw
berran,bu1rebo1
tağdiye,bo2ao1dyh||
hıfz etmek,xfo1to1 e
bozulmamak,bu1wro1lmemfo2
hafız,xefo1to1
oluk,ewlwfo2
bekçi,bu1kxu1y
mağz,mao1ro1
lübb,lbu1
beyz,bu1yzo1
bez,bu1yzo1
kazgan,fo2ro1ao1ebo1
kazan,fo2ro1ao1ebo1
nakkare,bo1fo2erh||
dümbelek,dmbu1lk
anahtar,ebo1exo1bo2er
miftah,mfo1bo2ex
çifte,xu3fo1bo2h||
tekme atmak,bo2kmh ebo2mfo2
çifte atmak,xu3fo1bo2h ebo2mfo2
tepmek,dbu3mk ـ bo2bu3mk
oğlak,ewao1lefo2
böğrek,bu1wkrk
böbrek,bu1wkrk
katletmek,fo2bo2l e
helak etmek,hlek e
türlü,drlw
ikad etmek,eyfo2ede
efendilik,efo1bo1dylk
hısım akraba,xo1zm efo2rbu1e
karabet,fo2rebu1bo2
hısımlık,xo1zmlfo2
kral,fo2rel
şah,so3eh||
melik,mlk
malik,melk
krallık,fo2rellfo2
padişahlık,bu3edso3ehlfo2
hısım,xo1zm
akrabadan,efo2rbu1edbo1
öpüş,ewbu3so3
şeftali,so3fo1bo2elw
buse,bu1wsh||
öpmek,ewbu3mk
bus etmek,bu1ws e
matbah,mtbu1x
mutfak,mtbu1x
çaylak,xu3eylefo2
uçurtma,ewxu3rbo2mh||
kedi yavrusu,kdy yewrysy
çanta,xu3ebo1th||
yoğurmak,ywao1rmfo2
diz,dyro1
zanu,ro1ebo1w
diz çökmek,dyro1xu3wkmk
çakı,xu3efo2y
kalemtraş,fo2lmbo2reso3
yatağan,ybo2eao1ebo1
beğ,bu1k
bey,bu1k
kavalir,fo2welyr
örülü,ewrylw
örülmüş,ewrlmso3
topuz,twbu3wro1
kapı çalınması,fo2bu3wxu3elbo1msy
düşürmek,dwso3rmk
teslim olmak,bo2slym ew
kapı tokmağı,fo2bu3wtwfo2meao1y
düğüm,dwkm
düğümlemek,dwkmlmk
düğümlenmek,dwkmlbo1mk
haberdar olmak,xo1bu1rder ew
malumatı olmak,malwmebo2y ew
birbirini tanımak,bu1rbu1rybo1y tebo1ymfo2
muarefeleri olmak,maerfo1h lry ew
vaty etmek,wty e
irfan,arfo1ebo1
daniş,debo1so3
aşık,eso3fo2
yafta takmak,yefo1bo2h tefo2mfo2
yafta yapıştırmak,yefo1bo2h yebu3so3drmfo2
emek,emk
işçilik,eyso3xu1ylk
rençber,rbo1xu1bu1r
ırgad,erao1ed
yanaşma,ybo1eso3mh||
şerid,so3ryd
dantela,debo1bo2lh||
sırma,srmh||
kılaptan,fo2lebu3tebo1
kılabdan,fo2lebu1debo1
gaytanını geçirmek,fo2ytebo1bo1y kxu3wrmk
eksik olmak,eksk ew
eksiği olmak,eksky ew
delikanlı,dlyfo2ebo1lw
nerdiban,bo1rdbu1ebo1
merdiven,bo1rdbu1ebo1
tahmil etmek,bo2xmyl e
yük almak,ywk elmfo2
yüklenmeklik,ywklbo1mklk
yükletmeklik,ywklbo2mklk
kefçe,kfo1xu1h||
kepçe,kbu3xu3h||
kokona,fo2wfo2wbo1h||
dudu,dwdw
madama,medemh||
göl,kwl
kuzu,fo2wro1y
çolak,xu3wlefo2
ayağını sakat etmek,eyeao1bo1y sfo2t e
ağlama,eao1lemh||
figan,fo1ao1ebo1
naliş,bo1elso3
kandil,fo2bo1dyl
mızrak,mro1refo2
deşmek,dso3mk
nişter,bo1yso3bo2r
neşter,bo1yso3bo2r
karaya çıkmak,fo2rh xu3yfo2mfo2
karaya çıkarmak,fo2rh yh xu3yfo2ermfo2
mülk sahibi,mlk zexbu1y
ev sahibi,ewzexbu1y
dar yol,derywl
cansız,xu1ebo1sro1
baygın gibi olmak,bu1eyao1ybo1 kbu1y ew
fener,fo1bo1er
yalaya yalaya içmek,yeleyh yeleyh eyxu3mk
recm etmek,rxu1m e
taşlamak,teso3lemfo2
mürur,mrwr
aid olmak,aebo5d ew
kiler,kyler
külliyetli,klybo2lw
hezar renk çiçeği,hro1errbo1k xu3yxu3ky
kamçı,fo2emxu3y
kamçılamak,fo2emxu3ylmfo2
en sonraki,ek zkrh ky
pesin,bu3sybo1
baki kalmak,bu1efo2y fo2elmfo2
müstemirr olmak,msbo2mr ew
son sonunda,zwk zwkbo1dh||
çok sürer,xu3wfo2 swrr
hülasa-i kelam,xo1lezhcklem
mandal,mbo1del
geç,kxu1
biraz evvel,bu1rero1ewl
yakınlarda,yfo2ybo1lrdh||
muahharen,mwo5xo1reo44
çam tahta,xu3em bo2xo1bo2h||
padavra,bu3dewrh||
sabun köpüğü,zebu1wbo1 kbu3wky
sabunlamak,zebu1wbo1lmfo2
arz-ı beled,arzo1 bu1ld
sonraki,zkrh ky
yakında,yfo2ybo1dh||
bu yakınlarda,bu1wyfo2ybo1lrdh||
muahharen,mwo5xo1re
şebike,so3bu1ykh||
şebeke,so3bu1ykh||
afyonruhu,efo1ywbo1 rwxy
gülüş,kwlso3
hande,xo1bo1dh||
gülmek,kwlmk
hande etmek,xo1bo1dh e
denize indirmek,dkro1h ebo1drmk
para harc etmek,bu3erh xo1rxu1 e
tafsile başlamak,bo2fo1zylh bu1eso3lemfo2
çamaşırcı karı,xu3meso3yrxu1y fo2ery
yaban defnesi,ybu1ebo1 dfo1bo1h sy
lavanda,lwebo1dh||
bezul,bu1do1wl
bezl etmek,bu1do1l e
şer',so3ra
şeriat,so3ryabo2
meşru',mso3rwa
mezun,meo5do1wbo1
müfti,mfo1bo2y
dava vekili,dawy wkyly
avukat,ewwfo2ebo2
müsaadeci,mseadh xu1y
müsamahacı,msemxh xu1y
linetlice,lybo1bo2lw xu1h||
müleyyin,mlybo1
yumurtlamak,ymwrtlmfo2
tarh etmek,trx e
arz etmek,arzo1 e
dinenmek,dybo1bo1mk
rahat etmek,rexbo2 e
yere koymak,yrh fo2wmfo2
tedarik etmek,bo2derk e
saldırmak,zeldrmfo2
hasta etmek,xo1sbo2h e
hasta olmak,xo1sbo2h ew
viran kalmak,wyrebo1 fo2elmfo2
hali kalmak,xo1ely fo2elmfo2
tahaffuzhane,bo2xfo1to1 xo1ebo1h||
karantina,fo2erbo1bo2ybo1h||
usrub,esrbu1
iskandil,esfo2bo1dyl
kılavuzluk,fo2leao1wro1lfo2
er başılık,erbu1eso3ylfo2
söz başılık,swro1bu1eso3ylfo2
başa geçmek,bu1eso3h kxu3mk
ileri düşmek,eylrwdwso3mk
öne düşmek,ewkh dwso3mk
hadi olmak,hedy ew
azdırmak,ero1drmfo2
izlal etmek,ezo1lel e
yoldan çıkarmak,ywldbo1 xu3yfo2ermfo2
ön atı,ewk ebo2y
ön hayvanı,ewk xywebo1y
gazetenin başlıca bendi,ao1ro1bo2h bo1k bu1eso3lwxu1h bu1bo1dy
varak,wrfo2
varaka,wrfo2h||
altın varakı,elbo2wbo1 wrfo2y
gümüş varakı,kwmso3 wrfo2y
saatlik yol,seabo2lfo2 ywl
sızmak,zro1mfo2
su etmek,zwe
zayıf,zo1ayfo1
zebun,ro1bu1wbo1
arık,eryfo2
yağsız et,yeao1sro1ebo2
eğri durmak,ekry dwrmfo2
yasdanmak,yzdebo1mfo2
dayamak,tyemfo2
atlayış,ebo2leso3
öğrenmek,ewkrbo1mk
istifade etmek,esbo2fo1edh e
taallüm etmek,bo2alm e
okumuş,ewfo2wmso3
danişmend,debo1so3mbo1d
en ufak,ek ewfo1efo2
en küçük,ek kxu3wk
en az,ek ero1
edna,edbo1e
pek cüz'i,bu3k xu1ro1bo5y
hiç olmaz ise,hyxu3 ewlmro1eysh||
yahud,yexo1wd
asla,ezle
kat'a,fo2tae
kat'en ve katibeten,fo2taeo44 wfo2etbu1ho2
meşin,mso3ybo1
sahtiyan,sxo1bo2yebo1
bulgari,bu1wlao1ery
kösele,kwslh||
gön,kwbo1
dinmek,dykmk
münkatı' olmak,mbo1fo2ta ew
yazmamak,yero1memfo2
maye,meyh||
mayeletmek,meyh lbo2mk
ders-i amm,drsaem
va'z,wato1
ders vermek,drs wyrmk
rüzgar altı,rwro1kerelbo2y
sülük,swlwk
hekim,hkym
sülük yapıştırmak,swlwk yebu3so3drmfo2
pırasa,bu3rezh||
sol,zwl
sol tarafı,zwl trfo1y
yesar,yser
çep,xu3bu3
solak,zwlefo2
bacak,bu1exu1efo2
vasiyyet,wzybo2
şer'i,so3ray
me'zun,meo5do1wbo1
sefaret,sfo1erbo2
sefarethane,sfo1erbo2xo1ebo1h||
okunur,ewfo2wbo1wr
okunaklı,ewfo2wbo1efo2lw
celi,xu1ly
kanun vaz' etmek,fo2ebo1wbo1 wzo1a e
yolunda,ywlbo1dh||
boş vakit,bu1wso3 wfo2bo2
hali vakit,xo1ely wfo2bo2
limon,lymwbo1
ariyyeten vermek,aeryho2wyrmk
ödünç vermek,ewdbo1xu1 wyrmk
karz etmek,fo2rzo1 e
tul,twl
uzunluk,ewro1wbo1lfo2
boy vermek,bu1wy wyrmk
mercimek,mrxu1mk
kaplan,fo2bu3lebo1
ala tenli,elh bo2bo1lw
ebras,ebu1rz
daha küçük,dhekxu3wk
daha az,dhe ero1
eksik,ekbo1sk
ufaltmak,ewfo1elbo2mfo2
ibret,abu1rbo2
şayet ki,so3eyd kh||
mebada ki,mbu1edekh||
korkusundan,fo2wrfo2wsbo1dbo1
mütalaasından,mtelah sbo1dbo1
dışarı bırakmak,tyso3ery bu1refo2mfo2
parça koymak,bu3erxu3h fo2wmfo2
kirada,kredh||
huruf,xrwfo1
mektub,mkbo2wbu1
mektup,mkbo2wbu1
name,bo1emh||
salata,zleth||
memalik-i osmaniyye,mmelk abo3mebo1yh||
düzletmek,dwro1lbo2mk
nişan almak,bo1so3ebo1 elmfo2
hiffet,xo1fo1bo2
hiffet-i mizaç,xo1fo1bo2 mro1exu1
asker tahriri,askr bo2xryry
yeni yazılmış asker,yky yero1lmso3 askr
salgın,zelao1ybo1
kabil,fo2ebu1l
sahavetli,sxo1lwbo2lw
serbesti,srbu1sbo2y
hürriyet,xrybo2
azadegi,ero1ed ky
terk-i edeb,bo2rk edbu1
mahbus olmamak,mxbu1ws ewlmemfo2
boşta olmak,bu1wso3dh ew
hali vakti olmak,xo1ely wfo2bo2y ew
mezun olmak,meo5do1wbo1 ew
izni olmak,edo1bo1y ew
ictisar etmek,exu1bo2sere
cüret etmek,xu1rbo5bo2 e
ictira etmek,exu1bo2re e
arsızlanmak,aersro1lbo1mfo2
arsızlık etmek,aersro1lfo2
hafız-ı kütüb,xefo1to1 kbo2bu1
kütüphane,kbo2bu1xo1ebo1h||
yalamak,yelemfo2
düruğ,drwao1
kül suyu,kwl zwyy
buğada,bu1wao1edh||
mevzu' olmak,mwzo1wa ew
yalan söylemek,ylebo1 swylmk
aşağı yatmak,eso3eao1y yebo2mfo2
uzanmak,ewro1ebo1mfo2
mücamaa etmek,mxu1emah e
muhavvel olmak,mxwl ew
re'yine menut olmak,reo5ybo1h mbo1wt ew
havale olunmak,xwelh ewlbo1mfo2
arada olmak,eredh ew
yüzbaşı,ywro1 bu1eso3y
mülazım,mlero1m
hayat,xyebo2
ömr,amr
müddet-i ömr,mdbo2 amr
alem-i dünya,aelm dbo1ye
alem-i fena,aelm fo1bo1e
alem-i kevn u fesad,aelm kwbo1 w fo1sed
dar-ı beka,derbu1fo2e
ışık,eso3yfo2
ziya,zo1ye
nur,bo1wr
aydınlanmak,eydybo1lbo1mfo2
aydınlandırmak,eydybo1lbo1drmfo2
üzerine konmak,ewro1rybo1h fo2wbo1mfo2
şimşek çakmak,so3mso3k xu3efo2mfo2
izaa etmek,ezo1eah e
tefrih etmek,bo2fo1ryx e
maguna,mao1wbo1h||
salapurya,zlebu3wryh||
tombaz,twmbu1ero1
şimşek,so3mso3k
berk,bu1rfo2
pelesenk ağacı,bu3lsbo1k eao1exu1y
şibh,so3bu1h||
benzer,bu1kro1
şebih,so3bu1yh||
veş,wso3
ihtimal,exbo2mel
muhtemel,mxbo2ml
memul,meo5mwl
melhuz,mlxwto1
benzetmek,bu1kro1bo2mk
ha-keza,hkdo1e
ve-keza,wkdo1e
leylak,lylek
mor,mwr
inci çiçeği,eybo1xu1w xu3yxu3ky
uzv,azo1w
aza,eazo1e
kireç,krxu1
kireç,kyrxu1
filamur,fo1lemwr
ıhlamur,fo1lemwr
hadd tayin etmek,xdbo2ayybo1 e
aksımak,efo2zymfo2
çizi,xu3yro1y
hatt,xo1t
satr,str
halat,xlet
astar çekmek,esbo2er xu3kmk
keten bezi,kbo2ebo1 bu1ro1y
çamaşır,xu3meso3yr
sofra bezleri,sfo1rh bu1ro1lry
peşgir meşgir,bu3yso3kyr myso3kyr
çarşeb marşeb,xu3erso3bu1 merso3bu1
bezci,bu1ro1xu1y
gitmeyip vakit geçirmek,kbo2mywbu1 wfo2bo2 kxu3wrmk
ölüm derecelerinde çok vakit yatmak,ewlwm drxu1h lrbo1dh xu3wfo2 wfo2bo2 yebo2mfo2
astar,esbo2er
zincir halkası,ro1bo1xu1yr xlfo2h sy
meşale,mso3alh||
keten tohumu,kbo2ebo1 bo2xo1my
bezir tohumu,bu1do1r bo2xo1my
bezir yağı,bu1do1ryeao1y
yara bezi,yerh bu1ro1y
merhem bezi,mrhm bu1ro1y
ditilmiş keten,dybo2lmso3 kbo2ebo1
üst eşiği,ewsbo2 eso3yky
arslan,erslebo1
şir,so3yr
esed,esd
gazanfer,ao1zo1bo1fo1r
dişi arslan,dyso3y erslebo1
dudak,dwdefo2
şefe,so3fo1h||
leb,lbu1
seyyal,syel
mai,mebo5a
seyyale,syelh||
akıcı nesne,efo2yxu1y bo1sbo1h||
ilik,elyk
serhoş,srxo1wso3
çuha kenarı,xu3wfo2h kbo1ery
yatma,yebo2mh||
eğrilik,ekrylk
meydan,mydebo1
lugavi,lao1wy
ihticac,exbo2xu1exu1
deskere,dskrh||
teskere,dskrh||
tahtırevan,bo2xo1bo2rwebo1
altına gübre sermek,elbo2bo1h kwbu1rh srmk
az bir şey,ero1bu1rso3y
cüz'ice,xu1ro1bo5yxu1h||
cüz'i bir şey,xu1ro1bo5y bu1rso3y
az buçuk bir şey,ero1bu1xu3wfo2 bu1rso3y
azar azar,ero1rero1r
yavaş yavaş,yweso3 yweso3
tedricle,bo2dryxu1lh||
ceste ceste,xu1sbo2h xu1sbo2h||
yaşamak,yso3emfo2
muammer olmak,mamrew
kefaf-ı nefs etmek,kfo1efo1 bo1fo1s e
beslenmek,bu1slbo1mk
tagaddi etmek,bo2ao1dy e
geçinecek,kxu3bo1h xu1k
kefaf-ı nefs,kfo1efo1 bo1fo1s
oynuyor,ewybo1ywr
şen şuh,so3bo1 so3wxo1
tarab-engiz,trbu1 ebo1kyro1
karaciğer,fo2rh xu1kr
alak bulak,elefo2 bu1wlefo2
suret-i taayyüş,zwrbo2 bo2ayso3
imamet,emembo2
hayy,xy
canvar,xu1ebo1wer
kertenkeler,krbo2bo1klr
kertenkele,krbo2bo1klr
mıknatıs,mfo2bo1etys
somun,zwmwbo1
kelle,klh||
ödünç,ewdbo1xu1
karz,fo2rzo1
istikraz,esbo2fo2rezo1
iğrenmek,eykrbo1mk
tiksinmek,bo2ksbo1mk
istikrah etmek,esbo2kreh e
ikrah etmek,ekreh e
istakoz,esbo2efo2wro1
mevkii,mwfo2ay
münhasır,mbo1xzr
mahall,mxl
mevki',mwfo2a
mevzi',mwzo1a
kilit,klyd
çakmak,xu3fo2mefo2
havuz,xwzo1
kilitlenmek,klyd lbo1mk
kitlenmek,kbo2lbo1mk
kilitlemek,klydlmk
kitlemek,kbo2lmk
içeri kitlemek,eyxu3rwkbo2lmk
dışarı kitlemek,tyso3ery kbo2lmk
kitleyivermek,kbo2lywyrmk
çilingir,xu3lbo1kyr
çekirge,xu3kr kh||
keçiboynuzu,kxu3y bu1wybo1wro1y
kapıcı odası,fo2bu3wxu1y ewth sy
kapıcı evi,fo2bu3wxu1y ewy
bağ evi,bu1eao1 ewy
müsafir olmak,msefo1rew
müsafireten oturmak,msefo1rho2 ewtwrmfo2
oturtmak,ewtwrbo2mfo2
kiracı,krexu1y
müsafir,msefo1r
parakete,bu3rekbo2h||
ensab,ebo1sebu1
nisbet-i ceybiyye,bo1sbu1bo2 xu1ybu1yh||
tamam-ı nesbet-i ceybiyye,bo2mem bo1sbu1bo2 xu1ybu1yh||
nisbet-i zılliyye,bo1sbu1bo2 to1lyh||
logaritma,lao1erbo2mh||
mantık,mbo1tfo2
sulb,zlbu1
gezinmek,kro1bo1mk
vakit geçirmek,wfo2bo2 kxu3wrmk
vakit gaib (kayıp) etmek,wfo2bo2 ao1ebo5bu1 e
ıssız,ezsro1
uzun,ewro1wbo1
tavil,twyl
aşermek,eso3 yrmk
müştak olmak,mso3bo2efo2 ew
iştiyak etmek,eso3bo2yefo2 e
daha uzun,dhe ewro1wbo1
artık,erbo2fo2
biraz daha,bu1rero1dhe
tul-ı beled,twl bu1ld
lahza,lxto1h||
beniz,bu1kro1
seyr etmek,syre
temaşa etmek,bo2meso3e e
göze görünmek,kwro1h kwrbo1mk
benzemek,bu1kro1mk
gözetmek,kwro1bo2mk
kurulmak,fo2wrlmfo2
kabadayılık etmek,fo2bu1edeylfo2 e
yukarıdan aşağı bakmak,ywfo2erydbo1 eso3eao1y bu1efo2mfo2
hor bakmak,xo1werbu1efo2mfo2
muntazır olmak,mbo1bo2to1rew
iyice bakmak,eywxu1h bu1efo2mfo2
güzel olmak,kwro1l ew
yaraşmak,yreso3mfo2
çehresi iyi olmak,xu3hrh sy eywew
mirat,mreo5bo2
bez destgahi,bu1ro1dsbo2kehy
destgah,dsbo2keh||
tezgah,dsbo2keh||
hayal meyal gözükmek,xo1yel myel kwro1kmk
ilmik,elmk
aydınlık bacası,eydybo1lfo2 bu1exu1h sy
kaçamak,fo2exu3emfo2
ıtlak-i inan,etlefo2 abo1ebo1
çözülü,xu3wro1ylw
sallanıyor,zellebo1ywr
mübhem,mbu1hm
rabtsız,rbu1tsro1
rabıtasız,rebu1th sro1
yaramaz,yremro1
linet vermek,lybo1bo2 wyrmk
gevşeklik,kwso3klk
linet,lybo1bo2
rabbü-l-alemin,rbu1 elaelmybo1
rabbü-l-izzet,rbu1 elaro1bo2
efendimiz,efo1bo1dymro1
rabbimiz taala,rbu1mro1 bo2aely
isaü-l-mesih efendimiz hazretleri,aysy elmsyx efo1bo1dymro1 xzo1rbo2lry
rabbimiz taala isaü-l-mesih hazretleri,rbu1mro1 bo2aely aysy elmsyx xzo1rbo2lry
rabbimiz ve halasımız,rbu1mro1wxo1lezmro1
padişahımız efendimiz,bu3edso3ehmro1efo1bo1dymro1
veli nimetimiz efendimiz,wly mambo2ro1efo1bo1dymro1
gaib etmek,ao1ebo5bu1 e
kaybetmek,ao1ebo5bu1 e
zai' etmek,zo1ebo5a e
elden kaçırmak,eldbo1 fo2exu3rmfo2
-dan olmak,dbo1 ew
yer kaybetmek,yr ao1ebo5bu1 e
yol gaib etmek,ywl ao1ebo5bu1 e
yol şaşırmak,ywl so3eso3rmfo2
telef,bo2lfo1
telefiyyat,bo2lfo1yebo2
kur'a çekmek,fo2rah xu3kmk
piyango,bu3yebo1fo2w
pek sesli,bu3k sslw
bülend,bu1lbo1d
bit,bu1bo2
kehle,khlh||
bitlenmek,bu1bo2lbo1mk
kehlelerini kırmak,khlh lrybo1y fo2yrmfo2
sevgi,swky
aşık olmak,aeso3fo2 ew
frenk patlıcanı,fo1rbo1k bu3etlyxu1ebo1y
basık,bu1ezfo2
hakir,xfo2yr
deni,dbo1y
na-merd,bo1emrd
pes,bu3s
inek gibi ses vermek,eybo1k kbu1y ss wyrmk
daha alçak,dhe elxu3fo2
daha aşağı,dhe eso3eao1y
aşağılatmak,eso3eao1ylbo2mfo2
mayna etmek,meybo1h e
terzil etmek,bo2rdo1yl e
muhakkar etmek,mxfo2re
zaiflatmak,zo1ayfo1lbo2mfo2
kararmak,fo2rermfo2
muti',mtya
bahtlı,bu1xo1bo2lw
eskal,ebo3fo2el
sandık mandık,zbo1dfo2 mebo1dfo2
ılıcak,eylyxu1fo2
gayretsiz,ao1yrbo2sro1
götürüvermek,kwbo2ry wyrmk
götürü yapmak,kwbo2ry yebu3mfo2
götürü yaptırmak,kwbo2ry yebu3drmfo2
akciğer,efo2 xu1kr
pek tatlı,bu3k tebo2lw
şehvetlenmek,so3hwbo2lbo1mk
mebzul,mbu1do1wl
saltanatlı,sltbo1bo2lw
ala,ealy
nefis,bo1fo1ys
nefis şey,bo1fo1ys so3y
çocuk doğuracak vakit,xu3wxu1fo2 twao1rh xu1fo2 wfo2bo2
loğusalık vakti,lwao1wsh lfo2 wfo2bo2y
vaşak,wso3fo2
karakulak,fo2rh fo2wlefo2
makarna,mfo2erbo1h||
bozdoğan,bu1wro1tao1ebo1
hindistan cevizi kabuğu,hbo1dwsbo2ebo1 xu1wro1y fo2bu1wao1y
çarh,xu3rao1
makine,mekybo1h||
uskumru,esfo2wmry
çıldırmış,xu3ldrmso3
çıldırmak,xu3ldrmk
deli olmak,dly ew
tecennün etmek,bo2xu1bo1bo1 e
cinnet getirmek,xu1bo1bo2 kbo2wrmk
kök boya,kwk bu1wye
tımarhane,bo2ymer xo1ebo1h||
bimarhane,bu1ymer xo1ebo1h||
sehhar,sxer
sihir,sxr
hayalci feneri,xo1yelxu1y fo1bo1ery
uluvv-i cenab,alwxu1bo1ebu1
uluvv-i fıtrat,alwfo1trbo2
güherçile kaymağı,khr xu3lh fo2eymao1y
debdebe,dbu1dbu1h||
fahamet,fo1xo1embo2
pek güzel,bu3k kwro1l
fahim,fo1xo1ym
tahmid u temcid etmek,bo2xmydwbo2mxu1yde
pertevsuz,bu3rbo2wswro1
pertevsiz,bu3rbo2wswro1
ehemmiyyet,ehmybo2
saksağan,zfo2zao1ebo1
maun ağacı,meao1wbo1 eao1exu1y
muhammedi,mxmdy
islami,eslemy
ehl-i islam,ehl eslem
müslüman,mslmebo1
islam,eslem
din-i islam,dybo1 eslem
kız oğlan kız,fo2yro1 ewao1lebo1 fo2yro1
bakire,bu1ekrh||
kızlık,fo2yro1lfo2
bikr,bu1kr
besleme,bu1slmh||
halayık,xo1leyfo2
cariye,xu1eryh||
posta,bu3wsbo2h||
elini sakat etmek,elbo1y sfo2t e
kolunu sakat etmek,fo2wlbo1y sfo2t e
var kuvvetiyle,werfo2wbo2ylh||
asıl kara,ezl fo2rh||
orta direk,ewrth dyrk
grandi direği,ao1rebo1dy dyrky
grandi,ao1rebo1dy
gabiya grandi,ao1ebu1yh ao1rebo1dy
arka olmak,erfo2h ew
taayyüş,bo2ayso3
ibka,ebu1fo2e
mehabet,mhebu1bo2
şevketli efendimiz,so3wkbo2lw efo1bo1dymro1
haşmetli kral cenabları,xso3mbo2lwfo2rel xu1bo1ebu1lry
kraliçe,fo2relyxu3h||
ekseri,ekbo3ry
a'zam,eato1m
ekber,ekbu1r
binbaşı,bu1ykbu1eso3y
tambur-ı major,tembu1wrmero3wr
ekseriyyet,ekbo3rybo2
büluğ,bu1lwao1
sinn-i büluğ,sbo1 bu1lwao1
binbaşılık,bu1ykbu1eso3ylk
yapılış,bu1ebu3lso3
imaliyye,eamelyh||
kepaze etmek,kbu3ero1h e
maskaraya çevirmek,msxo1rh yh xu3wyrmk
sehv etmek,shwe
